epoch,met_hours,pos_x_km,pos_y_km,pos_z_km,vel_x_kms,vel_y_kms,vel_z_kms,dist_km,alt_km,speed_kms,energy,h_mag,h_x,h_y,h_z,ecc,sma_km,inc_deg,visviva_kms,speed_residual,energy_residual,fpa_deg,accel_mag,jerk_mag,delta_speed,delta_energy,anomaly_score,anomaly_if,anomaly_score_if
2026-04-05T11:47:38.660,80.34499972222223,-117783.56966148586,-279552.2207471348,-153202.29797381614,-0.08389350401125,-0.68757313121712,-0.37310918898173,339843.136625289,333472.136625289,0.7867689608071768,-0.8633926721142315,65405.09897676207,-1034.281366509982,-31093.45455217103,57532.20244547402,0.9764769153903832,230833.81100741087,28.40239340292143,0.7867689608071768,0.0,3.937224284842751,75.8408242035947,3.3589878768764343e-06,1.837766607704329e-11,-0.0007974477501582,4.826398513624319e-06,0.2000000735106643,False,0.00031221467153008664
2026-04-05T11:51:38.660,80.41166638888889,-117803.67948265356,-279717.1561015482,-153291.79958528437,-0.08368845669802,-0.68688826942896,-0.37273763866596,340026.13155062747,333655.13155062747,0.7859723912084212,-0.8633878434237368,65378.68901632632,-1033.2266751381685,-31081.11118477125,57508.868426106055,0.9764962699637793,230835.1019973612,28.402583282449235,0.7859723912084212,0.0,3.9372291135332462,75.83980115688648,3.3550654098357188e-06,1.8353777913214743e-11,-0.0007965695987556,4.8286904947847376e-06,0.2000000734151116,False,0.00031221467153008664
2026-04-05T11:55:38.660,80.47833305555555,-117823.74017718388,-279881.927171041,-153381.21207173515,-0.08348411542237,-0.68620408989438,-0.37236648034204,340208.94039238745,333837.94039238745,0.7851766974369201,-0.8633830124395314,65352.1692105133,-1032.1669045541785,-31068.71661829322,57485.43728365381,0.9765156961342244,230836.3936150045,28.402774236375365,0.7851766974369202,-1.1102230246251563e-16,3.9372339445174513,75.83879387346428,3.351152419131846e-06,1.8330194562595787e-11,-0.0007956937715011,4.830984205339561e-06,0.2000000733207783,False,0.014069583275455266
2026-04-05T11:59:38.660,80.54499972222222,-117843.75191456667,-280046.53411912505,-153470.5355271309,-0.08328048052713,-0.68552059070468,-0.37199571304739,340391.56336845446,334020.56336845446,0.7843818771762636,-0.8633781791600199,65325.538964639214,-1031.1020242281957,-31056.270576183524,57461.90849193148,0.976535194231215,230837.6858607882,28.4029662726465,0.7843818771762636,0.0,3.937238777796962,75.83780252269717,3.3472488748883245e-06,1.8306917061632268e-11,-0.0007948202606564,4.833279511506916e-06,0.2000000732276682,False,0.00031221467153008664
2026-04-05T12:03:38.660,80.61166638888889,-117863.71486437596,-280210.9771088545,-153559.7700452035,-0.08307755237076,-0.68483776995609,-0.37162533582286,340574.00069627404,334203.00069627404,0.7835879281177067,-0.863373343583763,65298.79767959547,-1030.0320033973694,-31043.772779831284,57438.281520837,0.9765547645862968,230838.978735118,28.403159399284387,0.7835879281177065,2.220446049250313e-16,3.93724361337322,75.83682727525084,3.343354747576757e-06,1.8283946435995143e-11,-0.0007939490585568,4.835576256856378e-06,0.2000000731357859,False,0.034476543292802475
2026-04-05T12:07:38.660,80.67833305555556,-117883.62919627366,-280375.2563028273,-153648.91571945502,-0.08287533132743,-0.68415562574969,-0.37125534771278,340756.2525928539,334385.2525928539,0.782794847960127,-0.8633685057094791,65271.94475180671,-1028.9568110391556,-31031.2229485568,57414.55583631111,0.976574407533081,230840.2722383574,28.40335362439383,0.7827948479601272,-2.220446049250313e-16,3.937248451247504,75.83586830310107,3.339470007984645e-06,1.826128375921131e-11,-0.0007930801575797,4.837874283958321e-06,0.2000000730451352,False,0.027093207149111564
2026-04-05T12:11:38.660,80.74499972222222,-117903.49508001334,-280539.3718631862,-153737.9726431586,-0.0826738177871,-0.6834741561914,-0.37088574776485,340938.31927476614,334567.31927476614,0.7820026344099696,-0.8633636655360537,65244.97957318822,-1027.8764159002312,-31018.620799581404,57390.73090030445,0.9765941234072606,230841.5663708253,28.403548956154523,0.78200263440997,-3.3306690738754696e-16,3.937253291420929,75.8349257795467,3.3355946272031045e-06,1.8238930198114383e-11,-0.0007922135501573,4.840173425391114e-06,0.200000072955721,False,0.06552236920164478
2026-04-05T12:15:38.660,80.8116663888889,-117923.31268544412,-280703.32395161985,-153826.94090935923,-0.08247301215559,-0.6827933593919,-0.37051653503021,341120.20095814986,334749.20095814986,0.7812112851812147,-0.8633588230625306,65217.90153110813,-1026.790786463942,-31005.966048019956,57366.80617073938,0.9766139125466228,230842.8611327984,28.403745402830864,0.7812112851812149,-1.1102230246251563e-16,3.937258133894452,75.83399987922193,3.3317285766096347e-06,1.821688698243625e-11,-0.0007913492287549,4.842473523058999e-06,0.200000072867548,False,0.014069583275455266
2026-04-05T12:19:38.660,80.87833305555556,-117943.08218251442,-280867.1127293642,-153915.82061087454,-0.08227291485468,-0.68211323346661,-0.37014770856336,341301.8978587134,334930.8978587134,0.7804207979953286,-0.8633539782881176,65190.7100083387,-1025.699890969263,-30993.25840685108,57342.78110147024,0.97663377529107,230844.15652450928,28.40394297276657,0.7804207979953287,-1.1102230246251563e-16,3.937262978668865,75.8330907781112,3.3278718278578567e-06,1.819515521204546e-11,-0.0007904871858861,4.844774413093056e-06,0.2000000727806209,False,0.014069583275455266
2026-04-05T12:23:38.660,80.94499972222222,-117962.8037412758,-281030.7383572034,-154004.6118402957,-0.08207352632216,-0.68143377653565,-0.36977926742218,341483.41019173653,335112.41019173653,0.7796311705812412,-0.8633491312121718,65163.40438302659,-1024.6036973985756,-30980.49758690681,57318.65514225527,0.9766537119826249,230845.4525461509,28.404141674388672,0.7796311705812412,0.0,3.937267825744811,75.8321986535599,3.32402435299568e-06,1.817373606893624e-11,-0.0007896274140873,4.8470759457242e-06,0.2000000726949443,False,0.00031221467153008664
2026-04-05T12:27:38.660,81.01166638888888,-117982.4775318868,-281194.20099547086,-154093.31468998812,-0.08187484701196,-0.68075498672374,-0.36941121066786,341664.7381720729,335293.7381720729,0.7788424006752362,-0.8633442818342518,65135.98402862637,-1023.5021734815092,-30967.683296839303,57294.42773869905,0.976673722965464,230846.7491978622,28.40434151620644,0.7788424006752365,-2.220446049250313e-16,3.937272675122731,75.83132368429183,3.3201861243525225e-06,1.8152631017848383e-11,-0.0007887699060049,4.849377920002063e-06,0.2000000726105242,False,0.027093207149111564
